116,       37   ,1,       1007   ,       22   ,1
116,       37   ,1,       1007   ,       22   ,1
116,       37   ,1,       1006   ,       22   ,1
116,       37   ,1,       1006   ,       22   ,1
116,       38   ,1,       1006   ,       23   ,1
116,       39   ,1,       1006   ,       23   ,1
116,       39   ,1,       1006   ,       23   ,1
116,       38   ,1,       1006   ,       23   ,1
116,       38   ,1,       1006   ,       23   ,1
116,       37   ,1,       1006   ,       23   ,1
116,       37   ,1,       1006   ,       23   ,1
116,       37   ,1,       1006   ,       23   ,1
116,       36   ,1,       1006   ,       23   ,1
116,       35   ,1,       1006   ,       23   ,1
116,       35   ,1,       1005   ,       24   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       38   ,1,       1005   ,       23   ,1
116,       37   ,1,       1005   ,       23   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       35   ,1,       1005   ,       23   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       35   ,1,       1005   ,       23   ,1
116,       35   ,1,       1005   ,       24   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       37   ,1,       1005   ,       23   ,1
116,       36   ,1,       1005   ,       23   ,1
116,       37   ,1,       1005   ,       23   ,1
116,       37   ,1,       1005   ,       23   ,1
116,       43   ,1,       1005   ,       22   ,1
116,       45   ,1,       1005   ,       21   ,1
116,       45   ,1,       1005   ,       21   ,1
116,       52   ,1,       1005   ,       20   ,1
116,       55   ,1,       1005   ,       19   ,       0   
116,       57   ,1,       1005   ,       19   ,       0   
116,       59   ,1,       1005   ,       19   ,       0   
116,       61   ,1,       1005   ,       18   ,       0   
117,       63   ,1,       1005   ,       18   ,       0   
117,       63   ,1,       1005   ,       18   ,       0   
117,       56   ,1,       1005   ,       19   ,       0   
117,       57   ,1,       1006   ,       19   ,       0   
117,       53   ,1,       1006   ,       20   ,       0   
117,       60   ,1,       1006   ,       19   ,       0   
117,       65   ,1,       1006   ,       18   ,       0   
117,       63   ,1,       1006   ,       19   ,       0   
117,       58   ,1,       1006   ,       19   ,       0   
117,       58   ,1,       1006   ,       19   ,       0   
117,       59   ,1,       1006   ,       19   ,       0   
117,       62   ,1,       1006   ,       18   ,       0   
117,       62   ,1,       1006   ,       18   ,       0   
117,       61   ,1,       1006   ,       18   ,       0   
117,       62   ,1,       1006   ,       18   ,       0   
117,       65   ,1,       1006   ,       17   ,       0   
117,       65   ,1,       1006   ,       17   ,       0   
117,       64   ,1,       1006   ,       18   ,       0   
117,       69   ,1,       1006   ,       16   ,       0   
117,       72   ,1,       1006   ,       16   ,       0   
117,       74   ,1,       1006   ,       15   ,       0   
117,       75   ,1,       1006   ,       15   ,       0   
117,       77   ,1,       1006   ,       15   ,       0   
117,       72   ,1,       1006   ,       15   ,       0   
117,       73   ,1,       1006   ,       15   ,       0   
117,       70   ,1,       1005   ,       15   ,       0   
117,       71   ,1,       1006   ,       15   ,       0   
117,       68   ,1,       1005   ,       15   ,       0   
117,       70   ,1,       1005   ,       15   ,       0   
117,       71   ,1,       1006   ,       15   ,       0   
117,       72   ,1,       1005   ,       14   ,       0   
117,       74   ,1,       1006   ,       14   ,       0   
117,       75   ,1,       1006   ,       13   ,       0   
117,       76   ,1,       1005   ,       13   ,       0   
117,       76   ,1,       1005   ,       13   ,       0   
117,       73   ,1,       1005   ,       13   ,       0   
117,       74   ,1,       1005   ,       13   ,       0   
117,       74   ,1,       1005   ,       12   ,       0   
117,       74   ,1,       1005   ,       12   ,       0   
117,       74   ,1,       1005   ,       12   ,       0   
117,       73   ,1,       1005   ,       12   ,       0   
117,       72   ,1,       1005   ,       12   ,       0   
117,       71   ,1,       1005   ,       12   ,       0   
117,       70   ,1,       1005   ,       12   ,       0   
117,       69   ,1,       1005   ,       12   ,       0   
117,       68   ,1,       1005   ,       12   ,       0   
117,       70   ,1,       1005   ,       11   ,       0   
117,       68   ,1,       1005   ,       11   ,       0   
117,       69   ,1,       1005   ,       11   ,       0   
117,       68   ,1,       1005   ,       11   ,       0   
117,       69   ,1,       1005   ,       11   ,1
117,       70   ,1,       1005   ,       11   ,1
117,       71   ,1,       1005   ,       11   ,1
117,       69   ,1,       1005   ,       11   ,1
117,       69   ,1,       1005   ,       11   ,1
117,       67   ,1,       1005   ,       11   ,1
117,       69   ,1,       1005   ,       11   ,1
117,       67   ,1,       1005   ,       11   ,1
117,       67   ,1,       1005   ,       11   ,1
117,       65   ,1,       1005   ,       12   ,1
117,       63   ,1,       1005   ,       12   ,1
117,       63   ,1,       1005   ,       12   ,1
117,       63   ,1,       1005   ,       12   ,1
117,       62   ,1,       1005   ,       13   ,1
117,       52   ,1,       1005   ,       18   ,1
117,       56   ,1,       1005   ,       15   ,1
117,       46   ,1,       1005   ,       19   ,1
117,       47   ,1,       1005   ,       19   ,1
117,       50   ,1,       1005   ,       17   ,1
117,       49   ,1,       1005   ,       18   ,1
117,       47   ,1,       1005   ,       19   ,1
117,       46   ,1,       1005   ,       20   ,1
117,       46   ,1,       1005   ,       20   ,1
117,       45   ,1,       1005   ,       20   ,1
117,       45   ,1,       1005   ,       20   ,1
117,       40   ,1,       1005   ,       23   ,1
117,       39   ,1,       1005   ,       23   ,1
117,       39   ,1,       1005   ,       24   ,1
117,       40   ,1,       1005   ,       23   ,1
117,       41   ,1,       1005   ,       24   ,1
117,       38   ,1,       1005   ,       25   ,1
117,       41   ,1,       1005   ,       23   ,1
117,       41   ,1,       1005   ,       23   ,1
117,       42   ,1,       1005   ,       23   ,1
117,       40   ,1,       1005   ,       23   ,1
117,       41   ,1,       1005   ,       23   ,1
117,       40   ,1,       1005   ,       23   ,1
117,       40   ,1,       1004   ,       23   ,1
117,       41   ,1,       1004   ,       23   ,1
117,       41   ,1,       1004   ,       23   ,1
117,       42   ,1,       1004   ,       24   ,1
117,       40   ,1,       1004   ,       24   ,1
117,       41   ,1,       1004   ,       24   ,1
117,       41   ,1,       1004   ,       24   ,1
117,       38   ,1,       1004   ,       24   ,1
117,       39   ,1,       1004   ,       24   ,1
117,       41   ,1,       1004   ,       24   ,1
117,       40   ,1,       1004   ,       24   ,1
117,       40   ,1,       1004   ,       24   ,1
117,       40   ,1,       1004   ,       25   ,1
117,       39   ,1,       1003   ,       25   ,1
117,       39   ,1,       1003   ,       25   ,1
117,       38   ,1,       1003   ,       25   ,1
117,       39   ,1,       1003   ,       25   ,1
117,       37   ,1,       1003   ,       25   ,1
117,       38   ,1,       1003   ,       26   ,1
117,       37   ,1,       1003   ,       25   ,1
117,       36   ,1,       1002   ,       25   ,1
117,       35   ,1,       1002   ,       26   ,1
117,       35   ,1,       1002   ,       26   ,1
117,       35   ,1,       1002   ,       26   ,1
117,       34   ,1,       1002   ,       26   ,1
117,       35   ,1,       1002   ,       26   ,1
117,       35   ,1,       1002   ,       26   ,1
117,       34   ,1,       1002   ,       26   ,1
117,       33   ,1,       1002   ,       26   ,1
117,       33   ,1,       1002   ,       26   ,1
117,       33   ,1,       1002   ,       26   ,1
117,       33   ,1,       1001   ,       26   ,1
117,       33   ,1,       1001   ,       26   ,1
117,       33   ,1,       1001   ,       26   ,1
117,       36   ,1,       1001   ,       26   ,1
117,       37   ,1,       1001   ,       26   ,1
117,       38   ,1,       1001   ,       25   ,1
117,       38   ,1,       1001   ,       25   ,1
117,       39   ,1,       1001   ,       25   ,1
117,       39   ,1,       1001   ,       25   ,1
117,       42   ,1,       1001   ,       24   ,1
117,       40   ,1,       1001   ,       24   ,1
117,       42   ,1,       1001   ,       24   ,       0   
117,       44   ,1,       1001   ,       24   ,       0   
117,       46   ,1,       1002   ,       23   ,       0   
117,       50   ,1,       1002   ,       23   ,       0   
118,       52   ,1,       1002   ,       22   ,       0   
118,       52   ,1,       1002   ,       22   ,       0   
118,       50   ,1,       1002   ,       22   ,       0   
118,       50   ,1,       1002   ,       22   ,       0   
118,       50   ,1,       1002   ,       22   ,       0   
118,       51   ,1,       1002   ,       21   ,       0   
118,       51   ,1,       1002   ,       22   ,       0   
118,       53   ,1,       1002   ,       21   ,       0   
118,       54   ,1,       1002   ,       20   ,       0   
118,       54   ,1,       1002   ,       20   ,       0   
118,       55   ,1,       1002   ,       20   ,       0   
118,       52   ,1,       1002   ,       20   ,       0   
118,       54   ,1,       1002   ,       19   ,       0   
118,       52   ,1,       1002   ,       19   ,       0   
118,       52   ,1,       1002   ,       19   ,       0   
118,       53   ,1,       1002   ,       19   ,       0   
118,       55   ,1,       1002   ,       19   ,       0   
118,       54   ,1,       1002   ,       19   ,       0   
118,       53   ,1,       1002   ,       19   ,       0   
118,       52   ,1,       1002   ,       18   ,       0   
118,       52   ,1,       1002   ,       18   ,       0   
118,       51   ,1,       1002   ,       18   ,       0   
118,       51   ,1,       1002   ,       18   ,       0   
118,       50   ,1,       1002   ,       18   ,       0   
118,       52   ,1,       1002   ,       17   ,       0   
118,       55   ,1,       1002   ,       17   ,       0   
118,       54   ,1,       1002   ,       17   ,       0   
118,       56   ,1,       1002   ,       16   ,       0   
118,       56   ,1,       1002   ,       16   ,       0   
118,       55   ,1,       1002   ,       16   ,       0   
118,       54   ,1,       1002   ,       16   ,       0   
118,       55   ,1,       1002   ,       15   ,       0   
118,       56   ,1,       1002   ,       15   ,       0   
118,       55   ,1,       1002   ,       15   ,       0   
118,       56   ,1,       1002   ,       15   ,       0   
118,       56   ,1,       1002   ,       15   ,       0   
118,       56   ,1,       1002   ,       14   ,       0   
118,       54   ,1,       1002   ,       15   ,       0   
118,       54   ,1,       1002   ,       14   ,       0   
118,       55   ,1,       1002   ,       14   ,       0   
118,       55   ,1,       1001   ,       14   ,       0   
118,       55   ,1,       1002   ,       14   ,       0   
118,       56   ,1,       1001   ,       14   ,       0   
118,       55   ,1,       1001   ,       14   ,       0   
118,       57   ,1,       1001   ,       13   ,       0   
118,       59   ,1,       1001   ,       13   ,       0   
118,       59   ,1,       1002   ,       13   ,       0   
118,       59   ,1,       1002   ,       13   ,       0   
118,       58   ,1,       1001   ,       13   ,       0   
118,       58   ,1,       1002   ,       13   ,       0   
118,       58   ,1,       1002   ,       13   ,       0   
118,       58   ,1,       1002   ,       13   ,1
118,       58   ,1,       1002   ,       13   ,1
118,       57   ,1,       1002   ,       13   ,1
118,       56   ,1,       1002   ,       13   ,1
118,       55   ,1,       1002   ,       13   ,1
118,       56   ,1,       1002   ,       13   ,1
118,       55   ,1,       1002   ,       13   ,1
118,       57   ,1,       1002   ,       13   ,1
118,       58   ,1,       1002   ,       13   ,1
118,       57   ,1,       1002   ,       14   ,1
118,       56   ,1,       1002   ,       14   ,1
118,       53   ,1,       1002   ,       14   ,1
118,       51   ,1,       1002   ,       15   ,1
118,       53   ,1,       1002   ,       15   ,1
118,       51   ,1,       1002   ,       15   ,1
118,       50   ,1,       1002   ,       16   ,1
118,       49   ,1,       1002   ,       22   ,1
118,       45   ,1,       1002   ,       22   ,1
118,       43   ,1,       1002   ,       23   ,1
118,       47   ,1,       1002   ,       23   ,1
118,       44   ,1,       1002   ,       22   ,1
118,       46   ,1,       1003   ,       22   ,1
118,       46   ,1,       1003   ,       20   ,1
118,       45   ,1,       1002   ,       20   ,1
118,       44   ,1,       1003   ,       22   ,1
118,       41   ,1,       1003   ,       24   ,1
118,       40   ,1,       1003   ,       24   ,1
118,       41   ,1,       1003   ,       23   ,1
118,       38   ,1,       1003   ,       24   ,1
118,       40   ,1,       1003   ,       24   ,1
118,       39   ,1,       1003   ,       25   ,1
118,       38   ,1,       1003   ,       25   ,1
118,       41   ,1,       1003   ,       25   ,1
118,       39   ,1,       1003   ,       25   ,1
118,       41   ,1,       1003   ,       25   ,1
118,       42   ,1,       1003   ,       25   ,1
118,       41   ,1,       1003   ,       25   ,1
118,       40   ,1,       1003   ,       25   ,1
118,       43   ,1,       1003   ,       24   ,1
118,       44   ,1,       1003   ,       25   ,1
118,       42   ,1,       1003   ,       24   ,1
118,       42   ,1,       1003   ,       24   ,1
118,       42   ,1,       1002   ,       24   ,1
118,       42   ,1,       1002   ,       25   ,1
118,       43   ,1,       1002   ,       25   ,1
118,       48   ,1,       1002   ,       24   ,1
118,       47   ,1,       1002   ,       24   ,1
118,       49   ,1,       1002   ,       24   ,1
118,       47   ,1,       1002   ,       24   ,1
118,       46   ,1,       1002   ,       25   ,1
118,       43   ,1,       1002   ,       25   ,1
118,       43   ,1,       1002   ,       25   ,1
118,       42   ,1,       1002   ,       25   ,1
118,       40   ,1,       1001   ,       25   ,1
118,       45   ,1,       1001   ,       25   ,1
118,       41   ,1,       1001   ,       25   ,1
118,       42   ,1,       1001   ,       25   ,1
118,       46   ,1,       1001   ,       25   ,1
118,       44   ,1,       1001   ,       25   ,1
118,       44   ,1,       1001   ,       25   ,1
118,       43   ,1,       1001   ,       25   ,1
118,       47   ,1,       1001   ,       24   ,1
118,       46   ,1,       1001   ,       24   ,1
118,       53   ,1,       1001   ,       24   ,1
118,       50   ,1,       1001   ,       24   ,1
118,       53   ,1,       1001   ,       24   ,1
118,       50   ,1,       1001   ,       24   ,1
118,       48   ,1,       1001   ,       24   ,1
118,       48   ,1,       1001   ,       24   ,1
118,       47   ,1,       1001   ,       24   ,1
118,       47   ,1,       1001   ,       24   ,1
118,       49   ,1,       1001   ,       23   ,1
118,       57   ,1,       1001   ,       22   ,1
118,       59   ,1,       1001   ,       22   ,1
118,       60   ,1,       1001   ,       22   ,       0   
118,       55   ,1,       1002   ,       22   ,       0   
118,       61   ,1,       1002   ,       21   ,       0   
118,       56   ,1,       1002   ,       22   ,       0   
118,       62   ,1,       1002   ,       21   ,       0   
119,       54   ,1,       1002   ,       22   ,       0   
119,       57   ,1,       1003   ,       21   ,       0   
119,       56   ,1,       1003   ,       21   ,       0   
119,       55   ,1,       1003   ,       21   ,       0   
119,       54   ,1,       1003   ,       21   ,       0   
119,       55   ,1,       1003   ,       21   ,       0   
119,       58   ,1,       1004   ,       21   ,       0   
119,       59   ,1,       1004   ,       20   ,       0   
119,       65   ,1,       1004   ,       20   ,       0   
119,       77   ,1,       1005   ,       18   ,       0   
119,       81   ,1,       1005   ,       18   ,       0   
119,       83   ,1,       1005   ,       18   ,       0   
119,       55   ,1,       1005   ,       23   ,       0   
119,       58   ,1,       1005   ,       22   ,       0   
119,       85   ,1,       1005   ,       17   ,       0   
119,       62   ,1,       1004   ,       22   ,       0   
119,       88   ,1,       1004   ,       17   ,       0   
119,       89   ,1,       1004   ,       17   ,       0   
119,       86   ,1,       1004   ,       17   ,       0   
119,       86   ,1,       1004   ,       17   ,       0   
119,       90   ,1,       1004   ,       17   ,       0   
119,       88   ,1,       1004   ,       17   ,       0   
119,       89   ,1,       1003   ,       16   ,       0   
119,       87   ,1,       1003   ,       16   ,       0   
119,       88   ,1,       1003   ,       16   ,       0   
119,       90   ,1,       1003   ,       16   ,       0   
119,       88   ,1,       1003   ,       16   ,       0   
119,       88   ,1,       1003   ,       16   ,       0   
119,       87   ,1,       1003   ,       16   ,       0   
119,       87   ,1,       1003   ,       16   ,       0   
119,       90   ,1,       1003   ,       16   ,       0   
119,       90   ,1,       1003   ,       16   ,       0   
119,       92   ,1,       1003   ,       16   ,       0   
119,       91   ,1,       1003   ,       16   ,       0   
119,       93   ,1,       1004   ,       16   ,       0   
119,       92   ,1,       1004   ,       16   ,       0   
119,       92   ,1,       1004   ,       16   ,       0   
119,       92   ,1,       1004   ,       16   ,       0   
119,       92   ,1,       1004   ,       16   ,       0   
119,       92   ,1,       1004   ,       16   ,       0   
119,       93   ,1,       1004   ,       16   ,       0   
119,       94   ,1,       1004   ,       16   ,       0   
119,       94   ,1,       1004   ,       16   ,       0   
119,       93   ,1,       1004   ,       16   ,       0   
119,       94   ,1,       1004   ,       16   ,       0   
119,       93   ,1,       1004   ,       16   ,       0   
119,       93   ,1,       1005   ,       16   ,       0   
119,       90   ,1,       1004   ,       16   ,       0   
119,       92   ,1,       1004   ,       16   ,       0   
119,       94   ,1,       1004   ,       16   ,       0   
119,       93   ,1,       1004   ,       16   ,1
119,       94   ,1,       1004   ,       16   ,1
119,       93   ,1,       1004   ,       16   ,1
119,       94   ,1,       1005   ,       16   ,1
119,       93   ,1,       1005   ,       16   ,1
119,       94   ,1,       1005   ,       15   ,1
119,       95   ,1,       1005   ,       15   ,1
119,       93   ,1,       1005   ,       14   ,1
119,       93   ,1,       1005   ,       14   ,1
119,       93   ,1,       1006   ,       13   ,1
119,       92   ,1,       1006   ,       13   ,1
119,       92   ,1,       1006   ,       13   ,1
119,       91   ,1,       1006   ,       12   ,1
119,       91   ,1,       1006   ,       13   ,1
119,       90   ,1,       1006   ,       13   ,1
119,       90   ,1,       1006   ,       13   ,1
119,       73   ,1,       1007   ,       17   ,1
119,       69   ,1,       1007   ,       18   ,1
119,       65   ,1,       1007   ,       20   ,1
119,       64   ,1,       1007   ,       19   ,1
119,       87   ,1,       1007   ,       13   ,1
119,       87   ,1,       1007   ,       13   ,1
119,       70   ,1,       1007   ,       19   ,1
119,       70   ,1,       1007   ,       20   ,1
119,       66   ,1,       1007   ,       21   ,1
119,       69   ,1,       1007   ,       19   ,1
119,       63   ,1,       1007   ,       20   ,1
119,       63   ,1,       1007   ,       19   ,1
119,       61   ,1,       1007   ,       20   ,1
119,       60   ,1,       1007   ,       20   ,1
119,       58   ,1,       1007   ,       20   ,1
119,       58   ,1,       1007   ,       20   ,1
119,       58   ,1,       1007   ,       21   ,1
119,       57   ,1,       1007   ,       21   ,1
119,       58   ,1,       1007   ,       21   ,1
119,       56   ,1,       1007   ,       21   ,1
119,       60   ,1,       1007   ,       20   ,1
119,       61   ,1,       1007   ,       20   ,1
119,       79   ,1,       1007   ,       15   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       77   ,1,       1007   ,       16   ,1
119,       75   ,1,       1007   ,       16   ,1
119,       77   ,1,       1007   ,       16   ,1
119,       76   ,1,       1007   ,       16   ,1
119,       78   ,1,       1007   ,       16   ,1
119,       77   ,1,       1007   ,       16   ,1
119,       76   ,1,       1007   ,       16   ,1
119,       75   ,1,       1007   ,       16   ,1
119,       76   ,1,       1007   ,       16   ,1
119,       75   ,1,       1007   ,       17   ,1
119,       77   ,1,       1007   ,       16   ,1
119,       77   ,1,       1007   ,       16   ,1
119,       78   ,1,       1007   ,       16   ,1
119,       82   ,1,       1007   ,       16   ,1
119,       81   ,1,       1007   ,       16   ,1
119,       81   ,1,       1007   ,       16   ,1
119,       82   ,1,       1007   ,       15   ,1
119,       82   ,1,       1007   ,       15   ,1
119,       82   ,1,       1007   ,       15   ,1
119,       82   ,1,       1007   ,       15   ,1
119,       81   ,1,       1007   ,       16   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       79   ,1,       1007   ,       16   ,1
119,       79   ,1,       1007   ,       16   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       79   ,1,       1007   ,       16   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       80   ,1,       1007   ,       16   ,1
119,       81   ,1,       1007   ,       16   ,1
119,       81   ,1,       1007   ,       16   ,1
119,       82   ,1,       1007   ,       16   ,1
119,       82   ,1,       1007   ,       15   ,1
119,       82   ,1,       1007   ,       16   ,1
119,       82   ,1,       1007   ,       16   ,1
119,       81   ,1,       1007   ,       16   ,1
119,       82   ,1,       1007   ,       15   ,1
119,       82   ,1,       1007   ,       16   ,1
119,       84   ,1,       1007   ,       15   ,       0   
119,       81   ,1,       1007   ,       15   ,       0   
119,       80   ,1,       1008   ,       15   ,       0   
119,       80   ,1,       1008   ,       15   ,       0   
120,       79   ,1,       1008   ,       15   ,       0   
120,       76   ,1,       1008   ,       14   ,       0   
120,       76   ,1,       1008   ,       14   ,       0   
120,       78   ,1,       1008   ,       14   ,       0   
120,       78   ,1,       1008   ,       14   ,       0   
120,       79   ,1,       1008   ,       14   ,       0   
120,       79   ,1,       1008   ,       14   ,       0   
120,       78   ,1,       1008   ,       14   ,       0   
120,       78   ,1,       1008   ,       14   ,       0   
120,       79   ,1,       1008   ,       13   ,       0   
120,       79   ,1,       1008   ,       13   ,       0   
120,       79   ,1,       1008   ,       13   ,       0   
120,       75   ,1,       1008   ,       13   ,       0   
120,       75   ,1,       1008   ,       13   ,       0   
120,       76   ,1,       1009   ,       13   ,       0   
120,       73   ,1,       1008   ,       13   ,       0   
120,       73   ,1,       1008   ,       13   ,       0   
120,       73   ,1,       1008   ,       13   ,       0   
120,       72   ,1,       1008   ,       13   ,       0   
120,       71   ,1,       1008   ,       13   ,       0   
120,       71   ,1,       1009   ,       13   ,       0   
120,       71   ,1,       1009   ,       12   ,       0   
120,       71   ,1,       1009   ,       13   ,       0   
120,       70   ,1,       1009   ,       13   ,       0   
120,       71   ,1,       1009   ,       12   ,       0   
120,       71   ,1,       1009   ,       12   ,       0   
120,       71   ,1,       1009   ,       12   ,       0   
120,       72   ,1,       1009   ,       12   ,       0   
120,       72   ,1,       1009   ,       12   ,       0   
120,       72   ,1,       1009   ,       12   ,       0   
120,       72   ,1,       1009   ,       12   ,       0   
120,       72   ,1,       1009   ,       12   ,       0   
120,       72   ,1,       1008   ,       12   ,       0   
120,       72   ,1,       1008   ,       12   ,       0   
120,       73   ,1,       1008   ,       12   ,       0   
120,       73   ,1,       1008   ,       12   ,       0   
120,       74   ,1,       1008   ,       12   ,       0   
120,       74   ,1,       1008   ,       12   ,       0   
120,       74   ,1,       1008   ,       12   ,       0   
120,       75   ,1,       1008   ,       11   ,       0   
120,       75   ,1,       1008   ,       11   ,       0   
120,       75   ,1,       1008   ,       11   ,       0   
120,       75   ,1,       1008   ,       11   ,       0   
120,       77   ,1,       1008   ,       11   ,       0   
120,       77   ,1,       1008   ,       11   ,       0   
120,       77   ,1,       1009   ,       11   ,       0   
120,       78   ,1,       1008   ,       11   ,       0   
120,       78   ,1,       1008   ,       11   ,       0   
120,       79   ,1,       1008   ,       11   ,       0   
120,       79   ,1,       1008   ,       11   ,       0   
120,       79   ,1,       1009   ,       11   ,       0   
120,       78   ,1,       1008   ,       11   ,1
120,       77   ,1,       1009   ,       11   ,1
120,       77   ,1,       1009   ,       11   ,1
120,       76   ,1,       1009   ,       11   ,1
120,       76   ,1,       1009   ,       11   ,1
120,       76   ,1,       1009   ,       11   ,1
120,       75   ,1,       1009   ,       11   ,1
120,       75   ,1,       1009   ,       11   ,1
120,       74   ,1,       1009   ,       11   ,1
120,       74   ,1,       1009   ,       11   ,1
120,       73   ,1,       1009   ,       11   ,1
120,       71   ,1,       1009   ,       11   ,1
120,       71   ,1,       1009   ,       11   ,1
120,       69   ,1,       1009   ,       12   ,1
120,       68   ,1,       1009   ,       12   ,1
120,       67   ,1,       1010   ,       12   ,1
120,       65   ,1,       1010   ,       13   ,1
120,       59   ,1,       1010   ,       15   ,1
120,       54   ,1,       1010   ,       16   ,1
120,       56   ,1,       1010   ,       15   ,1
120,       58   ,1,       1010   ,       15   ,1
120,       56   ,1,       1010   ,       16   ,1
120,       56   ,1,       1010   ,       16   ,1
120,       51   ,1,       1010   ,       18   ,1
120,       52   ,1,       1010   ,       18   ,1
120,       51   ,1,       1010   ,       17   ,1
120,       52   ,1,       1010   ,       18   ,1
120,       51   ,1,       1010   ,       18   ,1
120,       50   ,1,       1010   ,       18   ,1
120,       49   ,1,       1009   ,       19   ,1
120,       51   ,1,       1010   ,       18   ,1
120,       50   ,1,       1010   ,       18   ,1
120,       52   ,1,       1009   ,       18   ,1
120,       54   ,1,       1009   ,       18   ,1
120,       53   ,1,       1009   ,       17   ,1
120,       54   ,1,       1009   ,       17   ,1
120,       55   ,1,       1009   ,       17   ,1
120,       55   ,1,       1009   ,       17   ,1
120,       56   ,1,       1009   ,       17   ,1
120,       56   ,1,       1009   ,       17   ,1
120,       55   ,1,       1009   ,       17   ,1
120,       55   ,1,       1009   ,       18   ,1
120,       56   ,1,       1009   ,       17   ,1
120,       55   ,1,       1009   ,       18   ,1
120,       54   ,1,       1009   ,       18   ,1
120,       55   ,1,       1009   ,       18   ,1
120,       54   ,1,       1008   ,       18   ,1
120,       54   ,1,       1008   ,       19   ,1
120,       54   ,1,       1008   ,       19   ,1
120,       54   ,1,       1008   ,       19   ,1
120,       54   ,1,       1008   ,       19   ,1
120,       49   ,1,       1008   ,       20   ,1
120,       54   ,1,       1008   ,       19   ,1
120,       53   ,1,       1008   ,       19   ,1
120,       53   ,1,       1008   ,       19   ,1
120,       52   ,1,       1008   ,       19   ,1
120,       51   ,1,       1008   ,       19   ,1
120,       51   ,1,       1008   ,       20   ,1
120,       50   ,1,       1008   ,       20   ,1
120,       50   ,1,       1008   ,       20   ,1
120,       50   ,1,       1008   ,       20   ,1
120,       52   ,1,       1008   ,       19   ,1
120,       50   ,1,       1008   ,       20   ,1
120,       50   ,1,       1008   ,       20   ,1
120,       50   ,1,       1008   ,       20   ,1
120,       50   ,1,       1008   ,       20   ,1
